Index,Marketing.expense,Production.expense,Multiplex.coverage,Budget,Movie_length,Lead_.Actor_Rating,Lead_Actress_rating,Director_rating,Producer_rating,Critic_rating,Trailer_views,X3D_available,Time_taken,Twitter_hastags,Genre,Avg_age_actors,Num_multiplex,Collection,Start_Tech_Oscar,Marketing.expense_mms,Production.expense_mms,Multiplex.coverage_mms,Budget_mms,Movie_length_mms,Lead_.Actor_Rating_mms,Lead_Actress_rating_mms,Director_rating_mms,Producer_rating_mms,Critic_rating_mms,Trailer_views_mms,X3D_available_mms,Time_taken_mms,Twitter_hastags_mms,Genre_mms,Avg_age_actors_mms,Num_multiplex_mms,Collection_mms,Start_Tech_Oscar_mms
490,23.6674,110.48,0.391,30074.77,171.8,8.96,9.235,9.03,9.26,6.98,351221,0,196.8,301.12,3,29,659,14000,0,0.001989999,1,0.53909465,0.35504886,0.982492276,0.91510277,0.944595822,0.929274843,0.93309545,0.135714286,0.389743344,0,0.904744391,0.054889834,0.666666667,0.456140351,0.609345794,0.044444444,0
491,24.1492,110.48,0.391,28291.615,171.5,9.015,9.2,9.025,9.115,7.98,286130,1,183.24,201.296,4,49,628,16200,0,0.002260765,1,0.53909465,0.293542824,0.979402678,0.924932976,0.938237965,0.928379588,0.907225691,0.492857143,0.20632228,1,0.842405296,7.91E-05,1,0.807017544,0.551401869,0.068888889,0
492,22.1148,110.48,0.391,33235.565,172.3,9.02,9.155,8.97,9.12,6.98,382738,0,141.44,282.176,3,47,563,27200,0,0.001117457,1,0.53909465,0.464073577,0.987641607,0.925826631,0.930063579,0.918531782,0.908117752,0.135714286,0.478555648,0,0.650239058,0.044488175,0.666666667,0.771929825,0.429906542,0.191111111,0
493,22.2264,110.48,0.391,33235.565,157,8.875,9.09,8.94,8.88,6.98,434825,1,178.04,263.216,1,57,623,40200,0,0.001180175,1,0.53909465,0.464073577,0.830072091,0.899910634,0.918256131,0.913160251,0.86529884,0.135714286,0.625332514,1,0.818499448,0.034077731,0,0.947368421,0.542056075,0.335555556,0
494,23.4662,74.38,0.415,31702.385,127.5,8.65,8.865,8.79,8.93,8.16,441556,1,118.72,283.488,1,31,581,43600,0,0.001876927,0.338343109,0.588477366,0.411189883,0.526261586,0.859696157,0.877384196,0.886302596,0.874219447,0.557142857,0.644299917,1,0.545788893,0.04520856,0,0.49122807,0.463551402,0.373333333,0
495,25.5914,74.38,0.415,32918.93,116.1,8.725,8.93,8.805,8.78,7.16,462430,1,175.8,223.92,1,47,546,49000,0,0.003071264,0.338343109,0.588477366,0.453151945,0.408856849,0.873100983,0.889191644,0.888988362,0.847457627,0.2,0.703121125,1,0.808201545,0.012501318,0,0.771929825,0.398130841,0.433333333,0
496,23.5798,74.38,0.415,31496.85,102.3,8.46,8.755,8.465,8.72,8.16,394787,0,169.24,283.696,4,55,556,46200,1,0.001940769,0.338343109,0.588477366,0.404100402,0.266735324,0.825737265,0.857402361,0.828111012,0.836752899,0.557142857,0.512508736,0,0.778043398,0.045322768,1,0.912280702,0.41682243,0.402222222,1
498,25.3676,74.38,0.415,32185.67,144.1,8.48,8.705,8.47,8.56,7.16,426044,1,107.32,282.928,2,55,580,36600,1,0.002945491,0.338343109,0.588477366,0.427859743,0.697219361,0.829311886,0.848319709,0.829006267,0.808206958,0.2,0.600588381,1,0.493379919,0.044901079,0.333333333,0.912280702,0.461682243,0.295555556,1
499,24.7824,74.38,0.415,33435.545,138.8,8.66,8.875,8.71,8.94,7.16,450933,1,116.48,283.392,1,32,546,42400,1,0.002616616,0.338343109,0.588477366,0.47097145,0.642636457,0.861483467,0.879200727,0.871978514,0.876003568,0.2,0.670723528,1,0.535490989,0.045155849,0,0.50877193,0.398130841,0.36,1
500,23.5566,74.38,0.415,30935.795,147,8.77,8.805,8.755,8.87,7.16,414921,0,197,282.8,2,47,635,35000,0,0.001927731,0.338343109,0.588477366,0.384748036,0.727085479,0.881143878,0.866485014,0.88003581,0.863514719,0.2,0.569244685,0,0.905663847,0.044830797,0.333333333,0.771929825,0.564485981,0.277777778,0
501,24.4876,74.38,0.415,33479.985,153.2,8.68,8.765,8.59,8.97,7.16,442908,0,124.72,282.688,2,54,525,33600,1,0.002450942,0.338343109,0.588477366,0.472504311,0.790937178,0.865058088,0.859218892,0.85049239,0.881355932,0.2,0.648109741,0,0.573372563,0.044769301,0.333333333,0.894736842,0.358878505,0.262222222,1
502,21.2526,78.86,0.427,36624.115,142.6,8.68,8.775,8.62,8.97,6.8,492480,0,186.96,243.584,4,27,561,44800,0,0.000632911,0.420454545,0.613168724,0.580954206,0.68177137,0.865058088,0.861035422,0.855863921,0.881355932,0.071428571,0.787799545,0,0.859507172,0.02329831,1,0.421052632,0.426168224,0.386666667,0
503,20.9054,78.86,0.427,33996.6,150.2,8.78,8.945,8.77,8.93,7.8,482875,1,132.24,263.296,4,20,600,41200,0,0.000437789,0.420454545,0.613168724,0.490323817,0.760041195,0.882931189,0.89191644,0.882721576,0.874219447,0.428571429,0.760733448,1,0.607944097,0.034121657,1,0.298245614,0.499065421,0.346666667,0
504,21.2152,78.86,0.427,38751.68,164.5,8.83,8.97,8.855,9.01,7.8,532239,0,109.56,243.824,3,31,576,47800,0,0.000611892,0.420454545,0.613168724,0.654339912,0.907312049,0.891867739,0.896457766,0.897940913,0.888492417,0.428571429,0.899837124,0,0.503677823,0.023430088,0.666666667,0.49122807,0.454205607,0.42,0
505,22.1918,78.86,0.427,37740.67,162.8,8.73,8.845,8.8,8.845,6.8,496077,1,158.8,303.52,3,47,607,44000,0,0.00116073,0.420454545,0.613168724,0.619467331,0.889804325,0.873994638,0.873751135,0.888093107,0.859054416,0.071428571,0.797935594,1,0.730047812,0.056207611,0.666666667,0.771929825,0.512149533,0.377777778,0
506,20.9482,78.86,0.427,33496.65,154.3,8.64,8.88,8.68,8.79,6.8,518438,1,205.6,203.04,3,45,604,38000,0,0.000461842,0.420454545,0.613168724,0.473079134,0.802265705,0.857908847,0.880108992,0.866606983,0.849241748,0.071428571,0.860947046,1,0.945200441,0.001036652,0.666666667,0.736842105,0.506542056,0.311111111,0
